Date	SAS2(degC)<Average>	SAS1(degC)<Average>	TUNNEL6(degC)<Average>	CHAMBRE8(degC)<Average>	TEMP_EXTERIEURE(degC)<Average>	CHAMBRE9(degC)<Average>	TUNNEL5(degC)<Average>	TEMP_QUAI(degC)<Average>	SDM2(degC)<Average>	CONDUCTIVITE(mS)<Average>	PRESSION BP(Bars)<Average>	PRESSION HP_0(Bars)<Average>	PRESSION HP(Bars)<Average>	COMPTEUR EAU GENERAL(m3)	COMPTEUR EAU SALLE DES MACHINES(m3)
16/05/2017 14:40:00 	19.1993274689	15.6999998093	-10.2412586212	-17.5552902222	32.5386314392	-19.2000007629	-17.5917682648	16.2931480408	24.2923755646	1384.8315429688	-4.2494058609	-6.2499871254	-6.2503046989	56133	35755
16/05/2017 14:30:00 	18.9998703003	15.6069459915	-10.4317007065	-17.6229991913	32.8206253052	-19.1938190460	-18.1650772095	16.2162494659	24.3580837250	1384.0854492188	-4.2494044304	-6.2500000000	-6.2502613068	56133	35755
16/05/2017 14:20:00 	18.9891300201	15.6000003815	-10.6342840195	-17.7523689270	32.5415458679	-19.2006721497	-18.8065757751	16.1606826782	24.5323982239	1384.4509277344	-4.2493796349	-6.2500000000	-6.2503080368	56133	35755
16/05/2017 14:10:00 	19.0594444275	15.6130609512	-10.6660947800	-17.9313964844	30.6028480530	-19.2926845551	-19.4147930145	15.9538755417	24.7286453247	1391.3529052734	-4.2493739128	-6.2500000000	-6.2503118515	56133	35755
16/05/2017 14:00:00 	18.9269428253	15.6006793976	-10.5729923248	-18.3243255615	30.0672702789	-19.2721195221	-18.0948600769	15.8097629547	24.4712791443	1369.3483886719	-4.2493739128	-6.2500000000	-6.2502608299	56133	35755
16/05/2017 13:50:00 	18.6708450317	15.6000003815	-10.7292356491	-18.5153770447	30.2170085907	-19.2999992371	-17.1964778900	15.7209339142	24.3334026337	1335.0029296875	-4.2493681908	-6.2500000000	-6.2502136230	56133	35755
16/05/2017 13:40:00 	18.5249462128	15.5404901505	-10.9891920090	-18.6819095612	31.0867595673	-19.3143997192	-17.7185153961	15.5936489105	24.5028247833	1334.7546386719	-4.2493691444	-6.2500000000	-6.2502679825	56133	35755
16/05/2017 13:30:00 	18.3054580688	15.5176277161	-11.2641086578	-18.7676925659	32.0850601196	-19.2999992371	-18.2639141083	15.4913816452	24.8927345276	1333.9261474609	-4.2493839264	-6.2500000000	-6.2502574921	56133	35755
16/05/2017 13:20:00 	18.1154537201	15.5000000000	-11.4935083389	-18.8269977570	31.0983695984	-19.2974967957	-18.8888416290	15.3999996185	25.2000007629	1334.3289794922	-4.2493729591	-6.2500000000	-6.2502374649	56133	35755
16/05/2017 13:10:00 	17.8942317963	15.5000000000	-11.3677091599	-18.9504203796	30.8215808868	-19.2834415436	-19.3690052032	15.3599319458	25.0725059509	1345.2368164062	-4.2493915558	-6.2500000000	-6.2502813339	56133	35755
16/05/2017 13:00:00 	17.8707218170	15.4972105026	-11.1678667068	-18.9969024658	29.7570972443	-19.2860488892	-17.5286464691	15.1842660904	24.7435035706	1317.7464599609	-4.2494459152	-6.2499923706	-6.2503213882	56133	35755
16/05/2017 12:50:00 	17.8355655670	15.5000000000	-11.4519767761	-19	28.0499439240	-19.2703247070	-17.5313224792	15.1275777817	24.7486839294	1312.1660156250	-4.2494473457	-6.2500000000	-6.2503609657	56133	35755
16/05/2017 12:40:00 	17.5610141754	15.4581003189	-11.7793817520	-18.9977664948	28.0539894104	-19.2484874725	-18.0301990509	15.0793495178	24.7999992371	1310.4099121094	-4.2494292259	-6.2500000000	-6.2503657341	56133	35755
16/05/2017 12:30:00 	17.4414882660	15.4096622467	-12.0888853073	-19	27.6699199677	-19.2807559967	-18.6135463715	14.9777050018	24.7694625854	1312.6697998047	-4.2494063377	-6.2500000000	-6.2503409386	56133	35755
16/05/2017 12:20:00 	17.4365139008	15.4064111710	-12.1698646545	-18.9797649384	27.2508563995	-19.2874355316	-19.2903747559	14.9070243835	24.5965919495	1317.4118652344	-4.2493948936	-6.2500000000	-6.2502851486	56133	35755
16/05/2017 12:10:00 	17.3081283569	15.3999996185	-11.6755800247	-18.9034061432	27.1110172272	-19.3227310181	-18.6687335968	14.8169403076	24.0086803436	1318.9130859375	-4.2494292259	-6.2500000000	-6.2502164841	56133	35755
16/05/2017 12:00:00 	17.3194351196	15.3971815109	-11.7543573380	-18.8714771271	26.5123252869	-19.3733062744	-17.0050201416	14.6262550354	23.5026569366	1265.4278564453	-4.2494039536	-6.2500000000	-6.2503075600	56133	35755
16/05/2017 11:50:00 	17.2552776337	15.3606948853	-12.1483755112	-18.8149223328	26.6286659241	-19.4759101868	-17.4417629242	14.4564266205	23.5443496704	1264.2823486328	-4.2493815422	-6.2500000000	-6.2503104210	56133	35755
16/05/2017 11:40:00 	17.1327610016	15.3999996185	-12.4700002670	-18.9909420013	26.2737827301	-19.4751625061	-18.0678405762	14.4033441544	23.7528400421	1264.1383056641	-4.2493352890	-6.2500000000	-6.2502689362	56133	35755
16/05/2017 11:30:00 	17.1085910797	15.3486986160	-12.7580919266	-19.2345123291	25.8666496277	-19.5000000000	-18.9930610657	14.3761577606	24.2140407562	1265.8320312500	-4.2494330406	-6.2499899864	-6.2503137589	56133	35755
16/05/2017 11:20:00 	16.9366283417	15.3727226257	-12.5461587906	-19.3303718567	25.2115077972	-19.5251693726	-19.4431438446	14.2908592224	24.4537429810	1239.3990478516	-4.2493662834	-6.2500000000	-6.2502565384	56133	35755
16/05/2017 11:10:00 	16.8344440460	15.3947229385	-12.0916376114	-19.3954524994	24.2919692993	-19.6000003815	-17.5591182709	14.1647090912	24.1632480621	1336.5228271484	-4.2493743896	-6.2500000000	-6.2503342628	56133	35755
16/05/2017 11:00:00 	16.5486431122	15.3999996185	-12.4079809189	-19.4944267273	23.1289710999	-19.6000003815	-17.3232212067	14.1303997040	24.1375942230	1354.5932617188	-4.2494182587	-6.2499899864	-6.2503180504	56133	35755
16/05/2017 10:50:00 	16.4026508331	15.3999996185	-12.8137683868	-19.5171775818	22.5155620575	-19.7007122040	-17.8250007629	14.2324008942	24.3266639709	1355.1204833984	-4.2493696213	-6.2500000000	-6.2503919601	56133	35755
16/05/2017 10:40:00 	16.3376903534	15.3999996185	-13.0488853455	-19.5905361176	21.4875907898	-19.7404022217	-18.3799896240	14.0523452759	24.5612106323	1361.4708251953	-4.2493596077	-6.2500000000	-6.2503204346	56133	35755
16/05/2017 10:30:00 	16.3031005859	15.3649597168	-12.8358478546	-19.7858791351	21.0155563354	-19.7000007629	-19.0576419830	13.9614696503	24.8055725098	1373.1927490234	-4.2493348122	-6.2500000000	-6.2501978874	56133	35755
16/05/2017 10:20:00 	16.2180614471	15.3181896210	-12.0905437469	-19.8094558716	21.4551620483	-19.7000007629	-17.8252334595	13.9210510254	24.7100028992	1376.1406250000	-4.2493877411	-6.2500000000	-6.2503056526	56133	35755
16/05/2017 10:10:00 	16.1347560883	15.3000001907	-12.0923337936	-19.8525676727	21.3874053955	-19.7447414398	-18.4055557251	13.9731197357	24.6877117157	1333.7221679688	-4.2493858337	-6.2500000000	-6.2503333092	56133	35755
16/05/2017 10:00:00 	16.0131263733	15.3000001907	-12.3851184845	-19.8999996185	20.9784832001	-19.8027381897	-22.4955387115	13.9581413269	24.9414234161	1334.9250488281	-4.2494058609	-6.2500000000	-6.2503781319	56133	35755
16/05/2017 09:50:00 	15.9919500351	15.2493104935	-12.7581300735	-19.9017791748	21.1309986115	-19.8296184540	-23.5000000000	13.9203977585	25.0880222321	1335.5041503906	-4.2493915558	-6.2500000000	-6.2502379417	56133	35755
16/05/2017 09:40:00 	15.8800868988	15.2028446198	-13.2369318008	-20	21.0684833527	-19.8064975739	-23.5029582977	13.9603195190	25.2000007629	1335.9910888672	-4.2494182587	-6.2500000000	-6.2501702309	56133	35755
16/05/2017 09:30:00 	15.8000001907	15.2041006088	-13.7827386856	-20	20.6469535828	-19.8087673187	-23.6086883545	13.8999996185	25.0507297516	1336.7452392578	-4.2494111061	-6.2500000000	-6.2502961159	56133	35755
16/05/2017 09:20:00 	15.7239379883	15.1999998093	-14.5691251755	-20	20.0846347809	-19.8713130951	-23.4777641296	13.8611831665	25.1874885559	1337.0859375000	-4.2493934631	-6.2500000000	-6.2502293587	56133	35755
16/05/2017 09:10:00 	15.5552034378	15.1999998093	-15.7380733490	-20.0792350769	19.3795413971	-19.8949737549	-23.1430664062	13.8992719650	25.6165485382	1336.9195556641	-4.2494254112	-6.2500000000	-6.2503318787	56133	35755
16/05/2017 09:00:00 	15.3484344482	15.1999998093	-17.5440750122	-20.1000003815	18.9699058533	-19.9122219086	-22.6730213165	13.8999996185	26.2953662872	1340.7625732422	-4.2493867874	-6.2500000000	-6.2503395081	56133	35755
16/05/2017 08:50:00 	15.3000001907	15.1999998093	-18.3724441528	-20.1597328186	18.5831050873	-20	-21.8090133667	13.9528665543	26.8742370605	1354.0208740234	-4.2494039536	-6.2500000000	-6.2501626015	56133	35755
16/05/2017 08:40:00 	15.3391733170	15.2006292343	-19.1730670929	-20.2660579681	18.1599540710	-20	-24.4675121307	14	26.9322299957	1383.2664794922	-4.2494883537	-6.2498598099	-6.2503004074	56133	35755
16/05/2017 08:30:00 	15.3891067505	15.2318849564	-18.4108924866	-20.4862213135	17.7956066132	-20.0894317627	-21.5758953094	14.0613231659	26.4542388916	1322.8286132812	-4.2494406700	-6.2499098778	-6.2503137589	56133	35755
16/05/2017 08:20:00 	15.4121541977	15.2658758163	-18.4344654083	-20.8748302460	17.3205871582	-20.1426563263	-19.6634159088	14.2180862427	26.6587753296	1289.3144531250	-4.2494387627	-6.2500000000	-6.2502722740	56133	35755
16/05/2017 08:10:00 	15.4200382233	15.3000001907	-18.1692962646	-21.2603893280	16.8861732483	-20.2308654785	-24.3832225800	14.3645849228	26.9129390717	1312.8262939453	-4.2493610382	-6.2500100136	-6.2503252029	56133	35755
16/05/2017 08:00:00 	15.2630071640	15.3658170700	-7.7640953064	-21.4168720245	16.4471092224	-20.2947711945	-29.4916687012	14.4858722687	26.7077789307	1274.1806640625	-4.2493839264	-6.2499446869	-6.2504029274	56133	35755
16/05/2017 07:50:00 	14.9250001907	15.3999996185	2.1984133720	-21.7355403900	16.2660140991	-20.3304405212	-29.9905929565	14.5000000000	26.8408031464	1284.6300048828	-4.2493896484	-6.2500000000	-6.2502689362	56133	35755
16/05/2017 07:40:00 	14.6000003815	15.3999996185	2.2000000477	-21.9023208618	15.9354238510	-20.4589157104	-29.6740093231	14.5071430206	26.9197521210	1346.0502929688	-4.2493572235	-6.2500000000	-6.2503671646	56133	35755
16/05/2017 07:30:00 	14.6000003815	15.3999996185	2.2000000477	-22.0733833313	15.8813762665	-20.6014633179	-29.0255222321	14.5968961716	26.9765357971	1341.2412109375	-4.2494139671	-6.2500000000	-6.2503380775	56133	35755
16/05/2017 07:20:00 	14.6000003815	15.3999996185	2.2000000477	-22.3271636963	15.7430801392	-20.7126331329	-26.7340850830	14.6042814255	26.5589485168	1357.6676025391	-4.2493772507	-6.2498803139	-6.2503418922	56133	35755
16/05/2017 07:10:00 	14.6000003815	15.4021301270	2.2000000477	-22.7218513489	15.6363668442	-20.8212909698	-24.3129444122	14.5031881332	26.5651073456	1277.0946044922	-4.2493481636	-6.2500000000	-6.2504301071	56133	35755
16/05/2017 07:00:00 	14.6000003815	15.3999996185	2.1782679558	-22.9668922424	15.5598001480	-20.8963794708	-24.2696228027	14.4023427963	26.6347560883	1294.2155761719	-4.2493538857	-6.2500000000	-6.2503042221	56133	35755
16/05/2017 06:50:00 	14.6000003815	15.3999996185	2.0999999046	-22.4185676575	15.1610946655	-20.9855556488	-24.8019161224	14.3999996185	26.4748954773	1262.6157226562	-4.2493591309	-6.2499899864	-6.2502450943	56133	35755
16/05/2017 06:40:00 	14.6000003815	15.4131355286	2.0999999046	-22.2699470520	15.1398448944	-21.0878658295	-25.4064960480	14.3999996185	26.6414279938	1245.7696533203	-4.2493529320	-6.2500000000	-6.2502827644	56133	35755
16/05/2017 06:30:00 	14.6000003815	15.3999996185	2.0999999046	-22.4630794525	14.9188308716	-21.2269001007	-26.1826515198	14.4779157639	26.9245166779	1247.5253906250	-4.2493634224	-6.2500000000	-6.2502956390	56133	35755
16/05/2017 06:20:00 	14.6000003815	15.3999996185	2.0596828461	-22.6590690613	14.9705066681	-21.3594722748	-27.1869430542	14.5000000000	27.3007125854	1251.1624755859	-4.2493581772	-6.2500000000	-6.2502589226	56133	35755
16/05/2017 06:10:00 	14.6000003815	15.3999996185	2.0240316391	-22.9325199127	15.2833766937	-21.4547443390	-28.6196899414	14.5323114395	27.8418655396	1253.5639648438	-4.2494192123	-6.2500000000	-6.2502059937	56133	35755
16/05/2017 06:00:00 	14.6000003815	15.3999996185	2	-23.2845878601	15.3973131180	-21.5755481720	-30.2323513031	14.6000003815	28.2837524414	1278.7840576172	-4.2493720055	-6.2500000000	-6.2502679825	56133	35755
16/05/2017 05:50:00 	14.6000003815	15.3999996185	2	-23.7837104797	15.2881431580	-21.6875934601	-30.3999996185	14.6421384811	28.7465057373	1255.9073486328	-4.2493805885	-6.2500000000	-6.2502689362	56133	35755
16/05/2017 05:40:00 	14.6000003815	15.3999996185	2.0440690517	-24.5769882202	15.4770841599	-21.8238525391	-30.5545578003	14.7088718414	29.2004203796	1247.7082519531	-4.2493267059	-6.2499599457	-6.2503433228	56133	35755
16/05/2017 05:30:00 	14.6000003815	15.3972120285	2.1248581409	-24.8801803589	15.4044075012	-21.9777832031	-30.5049743652	14.8124618530	29.3131580353	1411.3608398438	-4.2493600845	-6.2495927811	-6.2504858971	56133	35755
16/05/2017 05:20:00 	14.6065921783	15.3999996185	2.0999999046	-24.6789894104	15.3385934830	-22.2239494324	-30.3150825500	14.8999996185	29.4913787842	1379.4963378906	-4.2494544983	-6.2498040199	-6.2504830360	56133	35755
16/05/2017 05:10:00 	14.6999998093	15.3999996185	2.0960102081	-24.3039245605	15.4337263107	-22.5620250702	-29.5576801300	14.9823455811	29.6999034882	1302.3803710938	-4.2494254112	-6.2497878075	-6.2504706383	56133	35755
16/05/2017 05:00:00 	14.6999998093	15.3902111053	2.0969429016	-23.9850902557	15.4419670105	-22.9811878204	-28.5591545105	15.0739679337	29.7000007629	1392.7250976562	-4.2494521141	-6.2498636246	-6.2502760887	56133	35755
16/05/2017 04:50:00 	14.6999998093	15.3894405365	2.0108335018	-23.8680477142	15.4348697662	-22.9221668243	-28.4796390533	15.1000003815	29.6956005096	1308.2770996094	-4.2494373322	-6.2499427795	-6.2504000664	56133	35755
16/05/2017 04:40:00 	14.6999998093	15.3467817307	2	-23.7102203369	15.6014719009	-22.8870944977	-28.3702297211	15.0238037109	29.6783161163	1354.5135498047	-4.2494115829	-6.2498798370	-6.2503175735	56133	35755
16/05/2017 04:30:00 	14.6999998093	15.3720054626	2	-23.5391654968	15.7598037720	-22.7976493835	-28.2571315765	15	29.6539611816	1374.0267333984	-4.2494077682	-6.2499299049	-6.2504725456	56133	35755
16/05/2017 04:20:00 	14.6999998093	15.3413915634	1.9258495569	-23.2825412750	15.6323080063	-22.7038974762	-28.0760841370	14.9515380859	29.6763248444	1275.4277343750	-4.2494840622	-6.2499299049	-6.2504301071	56133	35755
16/05/2017 04:10:00 	14.6999998093	15.3015193939	1.8424947262	-22.8685894012	15.5015506744	-22.6798362732	-27.8423976898	14.8416061401	29.6186294556	1395.6712646484	-4.2494635582	-6.2498598099	-6.2503809929	56133	35755
16/05/2017 04:00:00 	14.6999998093	15.3000001907	1.7999999523	-22.6289005280	15.6450834274	-22.6144504547	-27.6173171997	14.7733354568	29.6352176666	1342.7237548828	-4.2493815422	-6.2499322891	-6.2504792213	56133	35755
16/05/2017 03:50:00 	14.6999998093	15.3000001907	1.7999999523	-22.8483963013	15.6036243439	-22.6892890930	-28.0026950836	14.6962633133	29.6604232788	1266.8719482422	-4.2494215965	-6.2498707771	-6.2504568100	56133	35755
16/05/2017 03:40:00 	14.6999998093	15.3000001907	1.7999999523	-22.9896335602	15.5170955658	-22.6033725739	-28.0958309174	14.6000003815	29.6486797333	1406.8964843750	-4.2495293617	-6.2497973442	-6.2504677773	56133	35755
16/05/2017 03:30:00 	14.6999998093	15.3000001907	1.7999999523	-23.2044887543	15.5452289581	-22.5315189362	-28.2497005463	14.6000003815	29.5704669952	1361.3226318359	-4.2494626045	-6.2498798370	-6.2503557205	56133	35755
16/05/2017 03:20:00 	14.6999998093	15.2950792313	1.7999999523	-23.4436874390	15.5988025665	-22.4469242096	-28.4491424561	14.6000003815	29.5920524597	1285.1390380859	-4.2495245934	-6.2498717308	-6.2503437996	56133	35755
16/05/2017 03:10:00 	14.7562904358	15.3000001907	1.7999999523	-23.7294197083	15.7073068619	-22.3323535919	-28.4255313873	14.6215810776	29.4500484467	1423.4890136719	-4.2494497299	-6.2498879433	-6.2504057884	56133	35755
16/05/2017 03:00:00 	14.8000001907	15.2969121933	1.7999999523	-24.0558223724	15.7122707367	-22.2079124451	-28.1923770905	14.6999998093	29.3837242126	1347.6308593750	-4.2494635582	-6.2499027252	-6.2504377365	56133	35755
16/05/2017 02:50:00 	14.8000001907	15.2926626205	1.7999999523	-24.0011291504	15.5794229507	-22.0644245148	-28.0975818634	14.6999998093	29.2999992371	1307.8417968750	-4.2494769096	-6.2498950958	-6.2504558563	56133	35755
16/05/2017 02:40:00 	14.8000001907	15.2773923874	1.7999999523	-23.9946784973	15.6543331146	-21.9092941284	-28.0182189941	14.7328186035	29.2642059326	1390.1164550781	-4.2494254112	-6.2498526573	-6.2503619194	56133	35755
16/05/2017 02:30:00 	14.8000001907	15.2412080765	1.7597473860	-23.9050521851	15.7242870331	-21.7344074249	-27.9841976166	14.7380828857	29.1981716156	1306.7993164062	-4.2494359016	-6.2499122620	-6.2505097389	56133	35755
16/05/2017 02:20:00 	14.8000001907	15.2830801010	1.7054136992	-23.8895111084	16.1574172974	-21.5130901337	-27.8828048706	14.8000001907	29.1969470978	1359.9714355469	-4.2494831085	-6.2499175072	-6.2503900528	56133	35755
16/05/2017 02:10:00 	14.8000001907	15.2808094025	1.7000000477	-23.8302917480	16.4416046143	-21.2806968689	-27.7294559479	14.8000001907	29.1109905243	1374.4022216797	-4.2494788170	-6.2499222755	-6.2504177094	56133	35755
16/05/2017 02:00:00 	14.8000001907	15.2608623505	1.7000000477	-23.7999992371	16.5347652435	-20.9886207581	-27.6118793488	14.8000001907	29.1037769318	1276.3835449219	-4.2494649887	-6.2498269081	-6.2502827644	56133	35755
16/05/2017 01:50:00 	14.8000001907	15.2038230896	1.6866345406	-23.7501373291	16.4204502106	-20.6572380066	-27.4107952118	14.8000001907	29.1252536774	1404.8995361328	-4.2494273186	-6.2499103546	-6.2504734993	56133	35755
16/05/2017 01:40:00 	14.8000001907	15.2046098709	1.6000000238	-23.7080593109	15.8188753128	-20.3409729004	-27.2288208008	14.8000001907	29.1000003815	1340.5013427734	-4.2494778633	-6.2499499321	-6.2504844666	56133	35755
16/05/2017 01:30:00 	14.8000001907	15.1381168365	1.6000000238	-23.7269172668	15.6277523041	-20.1681823730	-27.1050300598	14.8577375412	29.1062831879	1308.0581054688	-4.2494316101	-6.2499151230	-6.2503595352	56133	35755
16/05/2017 01:20:00 	14.8000001907	15.0972099304	1.6000000238	-23.7494621277	15.9809627533	-20.1287727356	-26.9711627960	14.8999996185	29.0069446564	1383.0776367188	-4.2493748665	-6.2498784065	-6.2504415512	56133	35755
16/05/2017 01:10:00 	14.8797740936	15.0010776520	1.6000000238	-23.7488975525	15.9147710800	-20.0167827606	-26.7627677917	14.8999996185	28.9420757294	1356.3757324219	-4.2494506836	-6.2497425079	-6.2504224777	56133	35755
16/05/2017 01:00:00 	14.8999996185	15	1.6000000238	-23.9511108398	16.2000007629	-19.8890209198	-27.1905136108	14.8999996185	28.8520355225	1331.7681884766	-4.2495450974	-6.2499265671	-6.2503786087	56133	35755
16/05/2017 00:50:00 	14.8999996185	15	1.5565196276	-24.1044921875	15.7839393616	-19.6883659363	-27.5629024506	14.8999996185	28.6079826355	1382.6661376953	-4.2494463921	-6.2499146461	-6.2504081726	56133	35755
16/05/2017 00:40:00 	14.8999996185	15	1.5868366957	-24.1974678040	15.6437225342	-19.5598049164	-27.2994060516	14.8999996185	28.5787887573	1371.4178466797	-4.2493901253	-6.2498908043	-6.2502923012	56133	35755
16/05/2017 00:30:00 	14.8999996185	15	1.5195711851	-24.1998233795	15.9568271637	-19.3068027496	-26.3442859650	14.9299526215	28.4601974487	1311.3206787109	-4.2495188713	-6.2499651909	-6.2503976822	56133	35755
16/05/2017 00:20:00 	14.8999996185	14.9994516373	1.4644469023	-23.7762985229	16.0432758331	-19.2025165558	-22.2245082855	15	28.3356494904	1348.5487060547	-4.2494997978	-6.2498030663	-6.2503952980	56133	35755
16/05/2017 00:10:00 	14.8999996185	14.9671401978	1.4063266516	-23.7274379730	16.1563434601	-19.2564067841	-18.9130725861	15	28.1847648621	1375.3709716797	-4.2495026588	-6.2497878075	-6.2505035400	56133	35755
16/05/2017 00:00:00 	14.8999996185	15	1.3999999762	-23.6020946503	16.8287830353	-19.2999992371	-18.3447704315	15	27.6522636414	1312.9575195312	-4.2494134903	-6.2499623299	-6.2503352165	56133	35755
15/05/2017 23:50:00 	14.8999996185	15	1.3999999762	-23.8336086273	17.5010509491	-19.2999992371	-19.4220714569	15	27.5343360901	1266.8907470703	-4.2493700981	-6.2499222755	-6.2502927780	56133	35755
15/05/2017 23:40:00 	14.8999996185	15	1.3999999762	-24.1280422211	18.1424980164	-19.3485889435	-20.9775028229	15	27.9032077789	1271.6322021484	-4.2493782043	-6.2499446869	-6.2503623962	56133	35755
15/05/2017 23:30:00 	14.9736824036	15	1.3999999762	-24.1949081421	18.4547882080	-19.4229583740	-22.7296104431	15.0525550842	27.9776344299	1274.7971191406	-4.2494821548	-6.2499375343	-6.2504191399	56133	35755
15/05/2017 23:20:00 	15	15	1.3720873594	-24.1715869904	18.5486087799	-19.3972644806	-24.9634628296	15.1000003815	27.8584938049	1265.4654541016	-4.2494487762	-6.2498717308	-6.2504553795	56133	35755
15/05/2017 23:10:00 	15	15	1.3268315792	-24.1865367889	18.4393959045	-19.3876113892	-27.9958877563	15.1000003815	27.8621463776	1209.4387207031	-4.2494678497	-6.2498431206	-6.2505054474	56133	35755
15/05/2017 23:00:00 	15	15	1.2999999523	-24.0789566040	18.6150226593	-19.3999996185	-30.3634033203	15.1000003815	27.8926258087	1400.0272216797	-4.2495136261	-6.2498102188	-6.2504940033	56133	35755
15/05/2017 22:50:00 	15	15.0056848526	1.2999999523	-23.8911991119	18.7779674530	-19.3960494995	-30.5086231232	15.1000003815	27.8116092682	1369.5010986328	-4.2494935989	-6.2497463226	-6.2504816055	56133	35755
15/05/2017 22:40:00 	15	15.0218219757	1.2999999523	-23.7515907288	18.8650302887	-19.3999996185	-30.5000000000	15.1000003815	27.7159595490	1334.1239013672	-4.2494521141	-6.2498426437	-6.2504510880	56133	35755
15/05/2017 22:30:00 	15	15.1000003815	1.2675561905	-23.6044311523	19.0329780579	-19.3999996185	-30.5499763489	15.1000003815	27.7000007629	1242.1928710938	-4.2494821548	-6.2497467995	-6.2503910065	56133	35755
15/05/2017 22:20:00 	15.0028553009	15.1190872192	1.2006131411	-23.4662952423	19.1149082184	-19.3999996185	-30.5018558502	15.1000003815	27.5672473907	1390.3687744141	-4.2492995262	-6.2499446869	-6.2510037422	56133	35755
15/05/2017 22:10:00 	15.1000003815	15.1798925400	1.2000000477	-23.2983474731	19.3663482666	-19.3999996185	-30.4790344238	15.1000003815	27.4243679047	1382.0532226562	-4.2493381500	-6.2500400543	-6.2509112358	56133	35755
15/05/2017 22:00:00 	15.1000003815	15.1947689056	1.2000000477	-23.0213756561	19.7945594788	-19.3999996185	-30.4037075043	15.1000003815	27.3306064606	1347.4641113281	-4.2494745255	-6.2499399185	-6.2507338524	56133	35755
15/05/2017 21:50:00 	15.1000003815	15.1297521591	1.2000000477	-22.7322978973	20.1043815613	-19.4074420929	-30.3097934723	15.1000003815	27.1947650909	1274.8021240234	-4.2493910789	-6.2497434616	-6.2503685951	56133	35755
15/05/2017 21:40:00 	15.1000003815	15.1469659805	1.1137725115	-22.3900146484	20.3441486359	-19.4103565216	-30.2906131744	15.1742191315	27.0028476715	1415.5543212891	-4.2494640350	-6.2498569489	-6.2505598068	56133	35755
15/05/2017 21:30:00 	15.1000003815	15.1071243286	1.1000000238	-21.9396686554	20.6812534332	-19.4100093842	-30.2999992371	15.1717605591	26.7937450409	1337.3482666016	-4.2494659424	-6.2498674393	-6.2505674362	56133	35755
15/05/2017 21:20:00 	15.1000003815	15.1000003815	1.0199643373	-21.2212104797	21.1859607697	-19.4349899292	-30.0557479858	15.1947698593	26.3490772247	1380.6354980469	-4.2493743896	-6.2497406006	-6.2505793571	56133	35755
15/05/2017 21:10:00 	15.1826848984	15.1000003815	0.8818783164	-20.1128940582	21.7421340942	-19.4227848053	-29.7483787537	15.1065359116	25.8125381470	1387.3702392578	-4.2494592667	-6.2499852180	-6.2503619194	56133	35755
15/05/2017 21:00:00 	15.1999998093	15.1033649445	0.8000000119	-19.4263820648	22.1041736603	-19.4055480957	-30.3770141602	15.1000003815	25.7000007629	1310.8504638672	-4.2494482994	-6.2499799728	-6.2502307892	56133	35755
15/05/2017 20:50:00 	15.1999998093	15.1000003815	0.7503080368	-19.4263610840	22.2933197021	-19.4083003998	-30.5071983337	15.0978603363	25.7000007629	1277.3380126953	-4.2493944168	-6.2499876022	-6.2502613068	56133	35755
15/05/2017 20:40:00 	15.1999998093	15.1000003815	0.6999999881	-19.4792499542	22.1027126312	-19.4309692383	-30.4015502930	15.0058774948	25.7000007629	1297.4301757812	-4.2494068146	-6.2499799728	-6.2502894402	56133	35755
15/05/2017 20:30:00 	15.2291975021	15.0868330002	0.6344386935	-19.5079269409	22.3211746216	-19.4279041290	-30.3448238373	15.0204305649	25.7000007629	1202.1446533203	-4.2493476868	-6.2500000000	-6.2502985001	56133	35755
15/05/2017 20:20:00 	15.3000001907	15.0645265579	0.5740705132	-19.5953655243	22.4120063782	-19.4300651550	-30.2999992371	15.0898284912	25.7280712128	1338.1672363281	-4.2493538857	-6.2499899864	-6.2502636909	56133	35755
15/05/2017 20:10:00 	15.3000001907	15.0420274734	0.5000000000	-19.6689167023	22.6703586578	-19.4292697906	-30.2496528625	15.1000003815	25.7000007629	1337.9343261719	-4.2493691444	-6.2500000000	-6.2502264977	56133	35755
15/05/2017 20:00:00 	15.3000001907	15.0416183472	0.4110514522	-19.7076835632	23.1293296814	-19.4262371063	-30.1428718567	15.1000003815	25.7000007629	1317.2967529297	-4.2493700981	-6.2500000000	-6.2502746582	56133	35755
15/05/2017 19:50:00 	15.3816432953	15.0372800827	0.3135209680	-19.7892608643	22.7831630707	-19.4679450989	-30.0925121307	15.1000003815	25.7040443420	1349.3006591797	-4.2493867874	-6.2500000000	-6.2502765656	56133	35755
15/05/2017 19:40:00 	15.3999996185	15.0045614243	0.2110064924	-19.8308753967	22.8868179321	-19.4654541016	-30.0514774323	15.1000003815	25.7027606964	1296.0252685547	-4.2494068146	-6.2499876022	-6.2502827644	56133	35755
15/05/2017 19:30:00 	15.3999996185	15	0.0874013230	-19.9247455597	22.8829383850	-19.4947147369	-29.9984531403	15.1416149139	25.7972927094	1265.1503906250	-4.2493815422	-6.2500000000	-6.2502517700	56133	35755
15/05/2017 19:20:00 	15.4972486496	15	-0.0402992293	-20.0290546417	23.1136264801	-19.4657974243	-29.9039096832	15.1886100769	25.8207035065	1264.8942871094	-4.2494163513	-6.2500000000	-6.2502145767	56133	35755
